year,se,department,cases,casos acumulados,población,incidencia_x_100milHab,casos_estandarizados,estacion_met,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4
2021,28,Pando,37,1336,158676,23.51,23.32,,0,34.428571,20.8,0.795,27.11
2021,29,Pando,23,1359,158676,14.62,14.49,,.01666667,31.1,17.016667,0.763,27.11
2021,30,Pando,29,1388,158676,18.43,18.28,,0,29.48,17.64,0.699,26.62
2021,31,Pando,23,1411,158676,14.62,14.49,,0,32.783333,16.733333,0.699,26.62
2021,32,Pando,25,1436,158676,15.90,15.76,,0,33.642857,19.314286,0.626,26.62
2021,33,Pando,24,1460,158676,15.26,15.13,,.04,36.766667,20.3,0.59,26.62
2021,34,Pando,20,1480,158676,12.72,12.60,,3.3,34.914286,21.1,0.59,26.62
2021,35,Pando,13,1493,158676,8.27,8.19,,.06666667,35.928571,21.133333,0.582,26.49
2021,36,Pando,24,1517,158676,15.27,15.13,,1.4857143,34.128571,21.171429,0.605,26.49
2021,37,Pando,20,1537,158676,12.73,12.60,,1.35,35.242857,22.82,0.605,26.49
2021,38,Pando,9,1546,158676,5.73,5.67,,.08571429,36.071429,22.357143,0.677,26.49
2021,39,Pando,33,1579,158676,21.00,20.80,,.02857143,36.8,23.071429,0.716,26
2021,40,Pando,31,1610,158676,19.73,19.54,,4.4285714,34.042857,23.114286,0.745,26
2021,41,Pando,34,1644,158676,21.65,21.43,,0,36.057143,23.985714,0.745,26
2021,42,Pando,32,1676,158676,20.38,20.17,,10.985714,33.3,21.357143,0.76,26
2021,43,Pando,45,1721,158676,28.66,28.36,,3.3428571,33.042857,21.528571,0.772,26
2021,44,Pando,61,1782,158676,38.86,38.44,,.95714286,34.1,23.071429,0.772,25.97
2021,45,Pando,54,1836,158676,34.42,34.03,,8.0142857,30.728571,21.914286,0.766,25.97
2021,46,Pando,46,1882,158676,29.33,28.99,,18.757143,31.671429,22.342857,0.744,25.97
2021,47,Pando,72,1954,158676,45.92,45.38,,1.7166667,33.557143,22.616667,0.744,25.97
2021,48,Pando,95,2049,158676,60.62,59.87,,7.8571429,32.685714,22.685714,0.731,25.6
2021,49,Pando,74,2123,158676,47.25,46.64,,15.5,31.3,22.542857,0.728,25.6
2021,50,Pando,79,2202,158676,50.46,49.79,,7.1,31.357143,22.771429,0.728,25.6
2021,51,Pando,119,2321,158676,76.05,75.00,,21.571429,31.516667,22.814286,0.718,25.6
2021,52,Pando,92,2413,158676,58.84,57.98,,22.16,33.533333,22.4,0.759,25.73
2021,1,Potosi,0,0,907686,0.00,0.00,,5.9142857,20.557143,5.0428571,0.415,25.67
2021,2,Potosi,0,0,907686,0.00,0.00,,5.0857143,20.885714,5.2857143,0.415,25.67
2021,3,Potosi,0,0,907686,0.00,0.00,,2.4571429,20.142857,5.3428571,0.433,25.67
2021,4,Potosi,0,0,907686,0.00,0.00,,.57142857,19,5.5285714,0.459,25.67
2021,5,Potosi,0,0,907686,0.00,0.00,,.8,21,5.2,0.459,25.87
2021,6,Potosi,0,0,907686,0.00,0.00,,6.1428571,20.485714,5.3,0.485,25.87
2021,7,Potosi,0,0,907686,0.00,0.00,,6.7142857,20.371429,4.6,0.481,25.87
2021,8,Potosi,0,0,907686,0.00,0.00,,3.5428571,20.257143,5.5142857,0.481,25.87
2021,9,Potosi,0,0,907686,0.00,0.00,,5.7142857,20.457143,5.4571429,0.484,26.69
2021,10,Potosi,0,0,907686,0.00,0.00,,.2,20.428571,5.5857143,0.489,26.69
2021,11,Potosi,0,0,907686,0.00,0.00,,1.7142857,20.742857,5.4857143,0.487,26.69
2021,12,Potosi,0,0,907686,0.00,0.00,,1.7142857,21.257143,3.9142857,0.487,26.69
2021,13,Potosi,0,0,907686,0.00,0.00,,0,20.9,4.9857143,0.481,27.24
2021,14,Potosi,0,0,907686,0.00,0.00,,4,20.05,4.2666667,0.468,27.24
2021,15,Potosi,0,0,907686,0.00,0.00,,.71428571,20.4,4.3857143,0.468,27.24
2021,16,Potosi,0,0,907686,0.00,0.00,,.28571429,20.7,5.7428571,0.446,27.24
2021,17,Potosi,0,0,907686,0.00,0.00,,5.8571429,21.042857,4.8571429,0.423,27.56
2021,18,Potosi,0,0,907686,0.00,0.00,,0,20.7625,4.9,0.423,27.56
2021,19,Potosi,0,0,907686,0.00,0.00,,0,17.314286,4.3428571,0.396,27.56
2021,20,Potosi,0,0,907686,0.00,0.00,,0,18.385714,.02857143,0.362,27.56
2021,21,Potosi,0,0,907686,0.00,0.00,,0,17.985714,3.2571429,0.345,27.56
2021,22,Potosi,0,0,907686,0.00,0.00,,0,17,-.8,0.345,27.67
2021,23,Potosi,0,0,907686,0.00,0.00,,0,17.528571,.68571429,0.328,27.67
2021,24,Potosi,0,0,907686,0.00,0.00,,0,20.428571,2.0714286,0.315,27.67
2021,25,Potosi,0,0,907686,0.00,0.00,,0,19.771429,.75714286,0.315,27.67
2021,26,Potosi,0,0,907686,0.00,0.00,,0,19.142857,.38571429,0.307,27.11
2021,27,Potosi,0,0,907686,0.00,0.00,,0,17.9,.71428571,0.293,27.11
2021,28,Potosi,0,0,907686,0.00,0.00,,0,16.685714,4.0285714,0.293,27.11
2021,29,Potosi,0,0,907686,0.00,0.00,,0,19.985714,2.3142857,0.287,27.11
2021,30,Potosi,0,0,907686,0.00,0.00,,0,20.842857,1.4571429,0.279,26.62
2021,31,Potosi,0,0,907686,0.00,0.00,,0,19.84,-3.8,0.279,26.62
2021,32,Potosi,0,0,907686,0.00,0.00,,0,18.071429,-7.8857143,0.274,26.62
2021,33,Potosi,0,0,907686,0.00,0.00,,0,20.1,-5.1428571,0.263,26.62
2021,34,Potosi,0,0,907686,0.00,0.00,,0,19.442857,-5.3285714,0.263,26.62
2021,35,Potosi,0,0,907686,0.00,0.00,,0,19.228571,-5.5571429,0.259,26.49
2021,36,Potosi,0,0,907686,0.00,0.00,,4.9,15.614286,-1.7,0.261,26.49
2021,37,Potosi,0,0,907686,0.00,0.00,,4.4285714,16.285714,1.1714286,0.261,26.49
2021,38,Potosi,0,0,907686,0.00,0.00,,0,21.228571,1.4571429,0.263,26.49
2021,39,Potosi,0,0,907686,0.00,0.00,,0,22.042857,3.0428571,0.267,26
2021,40,Potosi,0,0,907686,0.00,0.00,,0,14.9,4.4666667,0.274,26
2021,41,Potosi,0,0,907686,0.00,0.00,,0,14.785714,5,0.274,26
2021,42,Potosi,0,0,907686,0.00,0.00,,9.5571429,14.728571,4.4285714,0.283,26
2021,43,Potosi,0,0,907686,0.00,0.00,,4.5,18,4.2571429,0.302,26
2021,44,Potosi,0,0,907686,0.00,0.00,,.36666667,17.466667,4.5,0.302,25.97
2021,45,Potosi,0,0,907686,0.00,0.00,,0,19.171429,5.6571429,0.311,25.97
2021,46,Potosi,0,0,907686,0.00,0.00,,6.7857143,20.057143,5.5142857,0.315,25.97
2021,47,Potosi,0,0,907686,0.00,0.00,,6.8142857,18.9,5.7285714,0.315,25.97
2021,48,Potosi,0,0,907686,0.00,0.00,,.48571429,19.385714,4.4857143,0.334,25.6
2021,49,Potosi,0,0,907686,0.00,0.00,,1,20.5,4.3,0.353,25.6
2021,50,Potosi,0,0,907686,0.00,0.00,,.68,23.571429,6.3142857,0.353,25.6
2021,51,Potosi,0,0,907686,0.00,0.00,,3.5714286,22.985714,7.0285714,0.381,25.6
2021,52,Potosi,0,0,907686,0.00,0.00,,1.1428571,22.985714,5.6857143,0.401,25.73
2021,1,Santa Cruz,42,42,3363377,1.25,1.25,,5.1428571,30.4,5.1,0.748,25.67
2021,2,Santa Cruz,89,131,3363377,2.65,2.65,,.91428571,29.442857,21.485714,0.748,25.67
2021,3,Santa Cruz,83,214,3363377,2.47,2.47,,18.142857,28.442857,18.985714,0.788,25.67
2021,4,Santa Cruz,51,265,3363377,1.52,1.52,,2.25,29,20.025,0.79,25.67
2021,5,Santa Cruz,37,302,3363377,1.10,1.10,,0,30.316667,19.8,0.79,25.87
2021,6,Santa Cruz,57,359,3363377,1.69,1.69,,14.585714,27.814286,19.242857,0.783,25.87
2021,7,Santa Cruz,27,386,3363377,0.80,0.80,,5.9833333,29.557143,20.133333,0.784,25.87
2021,8,Santa Cruz,50,436,3363377,1.49,1.49,,18.3,30.414286,19.85,0.784,25.87
2021,9,Santa Cruz,37,473,3363377,1.10,1.10,,9.5571429,29.828571,20.514286,0.782,26.69
2021,10,Santa Cruz,44,517,3363377,1.31,1.31,,.98333333,31.185714,19.766667,0.786,26.69
2021,11,Santa Cruz,44,561,3363377,1.31,1.31,,11.783333,27.185714,19.316667,0.776,26.69
2021,12,Santa Cruz,44,605,3363377,1.31,1.31,,1.3285714,29.328571,18.985714,0.776,26.69
2021,13,Santa Cruz,14,619,3363377,0.42,0.42,,0,27.3,18.757143,0.769,27.24
2021,14,Santa Cruz,23,642,3363377,0.68,0.68,,4.8857143,30.457143,20.3,0.737,27.24
2021,15,Santa Cruz,7,649,3363377,0.21,0.21,,0,29.7,17.985714,0.737,27.24
2021,16,Santa Cruz,24,673,3363377,0.71,0.71,,3.2,28.5,19.457143,0.727,27.24
2021,17,Santa Cruz,26,699,3363377,0.77,0.77,,5.4,24.016667,16.133333,0.724,27.56
2021,18,Santa Cruz,22,721,3363377,0.65,0.65,,0,25.625,15.2,0.724,27.56
2021,19,Santa Cruz,30,751,3363377,0.89,0.89,,0,25.657143,15.114286,0.716,27.56
2021,20,Santa Cruz,24,775,3363377,0.71,0.71,,0,30.185714,19.483333,0.708,27.56
2021,21,Santa Cruz,17,792,3363377,0.51,0.51,,0,27.8,16.357143,0.711,27.56
2021,22,Santa Cruz,16,808,3363377,0.48,0.48,,0,29.271429,16.328571,0.711,27.67
2021,23,Santa Cruz,18,826,3363377,0.54,0.54,,7.2142857,25.257143,17.671429,0.711,27.67
2021,24,Santa Cruz,19,845,3363377,0.57,0.56,,0,21.871429,12.1,0.707,27.67
2021,25,Santa Cruz,17,862,3363377,0.51,0.51,,0,27.157143,15.185714,0.707,27.67
2021,26,Santa Cruz,5,867,3363377,0.15,0.15,,0,20.428571,8.5428571,0.681,27.11
2021,27,Santa Cruz,17,884,3363377,0.51,0.51,,0,31.457143,14.366667,0.642,27.11
2021,28,Santa Cruz,38,922,3363377,1.13,1.13,,0,29.842857,15.583333,0.642,27.11
2021,29,Santa Cruz,18,940,3363377,0.54,0.54,,0,28.085714,13.085714,0.612,27.11
2021,30,Santa Cruz,31,971,3363377,0.92,0.92,,0,24.2,14.283333,0.572,26.62
2021,31,Santa Cruz,13,984,3363377,0.39,0.39,,0,29.9,14.6,0.572,26.62
2021,32,Santa Cruz,14,998,3363377,0.42,0.42,,0,28.214286,13.228571,0.528,26.62
2021,33,Santa Cruz,14,1012,3363377,0.42,0.42,,0,34.7,16.733333,0.504,26.62
2021,34,Santa Cruz,9,1021,3363377,0.27,0.27,,3.2285714,28.6,16.414286,0.504,26.62
2021,35,Santa Cruz,10,1031,3363377,0.30,0.30,,0,34.8,19.371429,0.508,26.49
2021,36,Santa Cruz,17,1048,3363377,0.51,0.51,,1.6428571,32.185714,18.657143,0.525,26.49
2021,37,Santa Cruz,34,1082,3363377,1.01,1.01,,.57142857,32.685714,19.114286,0.525,26.49
2021,38,Santa Cruz,6,1088,3363377,0.18,0.18,,0,32.828571,19.057143,0.544,26.49
2021,39,Santa Cruz,27,1115,3363377,0.80,0.80,,0,36.128571,19.8,0.561,26
2021,40,Santa Cruz,16,1131,3363377,0.48,0.48,,.65,33.214286,17.5,0.581,26
2021,41,Santa Cruz,34,1165,3363377,1.01,1.01,,6.1666667,32.8,19.366667,0.581,26
2021,42,Santa Cruz,27,1192,3363377,0.80,0.80,,0,34.628571,19.983333,0.612,26
2021,43,Santa Cruz,23,1215,3363377,0.68,0.68,,11.733333,32.271429,18.533333,0.641,26
2021,44,Santa Cruz,24,1239,3363377,0.71,0.71,,9.85,31.014286,18.483333,0.641,25.97
2021,45,Santa Cruz,32,1271,3363377,0.95,0.95,,.42,29.585714,19.9,0.649,25.97
2021,46,Santa Cruz,29,1300,3363377,0.86,0.86,,33.433333,26.1,17.65,0.65,25.97
2021,47,Santa Cruz,52,1352,3363377,1.55,1.55,,16.9,30.6,19.65,0.65,25.97
2021,48,Santa Cruz,36,1388,3363377,1.07,1.07,,13.95,26.3,18.85,0.66,25.6
2021,49,Santa Cruz,40,1428,3363377,1.19,1.19,,.72,32.066667,19.76,0.694,25.6
2021,50,Santa Cruz,37,1465,3363377,1.10,1.10,,17.833333,29.028571,19.4,0.694,25.6
2021,51,Santa Cruz,66,1531,3363377,1.96,1.96,,15.45,28.416667,20.7,0.707,25.6
2021,52,Santa Cruz,143,1674,3363377,4.25,4.25,,0,31.75,22.8,0.729,25.73
2021,1,Tarija,3,3,591828,0.51,0.51,,7.0857143,18.642857,18.642857,0.684,25.67
2021,2,Tarija,12,15,591828,2.03,2.03,,0,20.642857,20.642857,0.684,25.67
2021,3,Tarija,6,21,591828,1.01,1.01,,4.1428571,15.885714,15.885714,0.698,25.67
2021,4,Tarija,6,27,591828,1.01,1.01,,7.3142857,19.78,19.78,0.718,25.67
2021,5,Tarija,9,36,591828,1.52,1.52,,15.528571,19.971429,19.971429,0.718,25.87
2021,6,Tarija,5,41,591828,0.84,0.84,,6.6857143,17.1,17.1,0.728,25.87
2021,7,Tarija,6,47,591828,1.01,1.01,,1.1285714,19.171429,19.171429,0.721,25.87
2021,8,Tarija,9,56,591828,1.52,1.52,,6.6714286,19.985714,19.985714,0.721,25.87
2021,9,Tarija,3,59,591828,0.51,0.51,,.35714286,17.066667,17.066667,0.72,26.69
2021,10,Tarija,7,66,591828,1.18,1.18,,2.7,19.628571,19.628571,0.715,26.69
2021,11,Tarija,16,82,591828,2.70,2.70,,.18571429,19.457143,19.457143,0.708,26.69
2021,12,Tarija,2,84,591828,0.34,0.34,,.27142857,18.1,18.1,0.708,26.69
2021,13,Tarija,4,88,591828,0.68,0.68,,0,16.4,16.4,0.702,27.24
2021,14,Tarija,4,92,591828,0.68,0.68,,1.4285714,19.433333,19.433333,0.676,27.24
2021,15,Tarija,7,99,591828,1.18,1.18,,6.4857143,18.8,18.8,0.676,27.24
2021,16,Tarija,6,105,591828,1.01,1.01,,0,20.157143,20.157143,0.678,27.24
2021,17,Tarija,11,116,591828,1.86,1.86,,1.4285714,17.183333,17.183333,0.68,27.56
2021,18,Tarija,5,121,591828,0.85,0.84,,.38571429,21.2,21.2,0.68,27.56
2021,19,Tarija,1,122,591828,0.17,0.17,,0,19.485714,19.485714,0.668,27.56
2021,20,Tarija,0,122,591828,0.00,0.00,,0,20.114286,20.114286,0.65,27.56
2021,21,Tarija,2,124,591828,0.34,0.34,,0,20.966667,20.966667,0.624,27.56
2021,22,Tarija,1,125,591828,0.17,0.17,,.3,19.871429,19.871429,0.624,27.67
2021,23,Tarija,2,127,591828,0.34,0.34,,0,17.166667,17.166667,0.591,27.67
2021,24,Tarija,0,127,591828,0.00,0.00,,0,16.966667,16.966667,0.584,27.67
2021,25,Tarija,1,128,591828,0.17,0.17,,0,20.583333,20.583333,0.584,27.67
2021,26,Tarija,0,128,591828,0.00,0.00,,0,18,18,0.566,27.11
2021,27,Tarija,7,135,591828,1.18,1.18,,0,21.528571,21.528571,0.532,27.11
2021,28,Tarija,0,135,591828,0.00,0.00,,.2,19.828571,19.828571,0.532,27.11
2021,29,Tarija,2,137,591828,0.34,0.34,,0,17.883333,17.883333,0.503,27.11
2021,30,Tarija,0,137,591828,0.00,0.00,,0,17.533333,17.533333,0.471,26.62
2021,31,Tarija,0,137,591828,0.00,0.00,,0,16.157143,16.157143,0.471,26.62
2021,32,Tarija,0,137,591828,0.00,0.00,,0,19.2,19.2,0.45,26.62
2021,33,Tarija,0,137,591828,0.00,0.00,,0,22.785714,22.785714,0.428,26.62
2021,34,Tarija,1,138,591828,0.17,0.17,,0,21.514286,21.514286,0.428,26.62
2021,35,Tarija,0,138,591828,0.00,0.00,,.05714286,23.071429,23.071429,0.421,26.49
2021,36,Tarija,0,138,591828,0.00,0.00,,0,21.328571,21.328571,0.426,26.49
2021,37,Tarija,0,138,591828,0.00,0.00,,0,22.228571,22.228571,0.426,26.49
2021,38,Tarija,0,138,591828,0.00,0.00,,0,20.771429,20.771429,0.447,26.49
2021,39,Tarija,2,140,591828,0.34,0.34,,3.9,23.785714,23.785714,0.445,26
2021,40,Tarija,1,141,591828,0.17,0.17,,0,21.971429,21.971429,0.465,26
2021,41,Tarija,0,141,591828,0.00,0.00,,0,23.528571,23.528571,0.465,26
2021,42,Tarija,1,142,591828,0.17,0.17,,.21428571,21.971429,21.971429,0.488,26
2021,43,Tarija,0,142,591828,0.00,0.00,,0,20.985714,20.985714,0.524,26
2021,44,Tarija,0,142,591828,0.00,0.00,,2.3166667,21.2,21.2,0.524,25.97
2021,45,Tarija,0,142,591828,0.00,0.00,,3.6,20.542857,20.542857,0.549,25.97
2021,46,Tarija,1,143,591828,0.17,0.17,,1.0428571,21.5,21.5,0.57,25.97
2021,47,Tarija,1,144,591828,0.17,0.17,,.9,23.214286,23.214286,0.57,25.97
2021,48,Tarija,5,149,591828,0.85,0.84,,2.5857143,19.842857,19.842857,0.588,25.6
2021,49,Tarija,4,153,591828,0.68,0.68,,8.5571429,16.785714,16.785714,0.633,25.6
2021,50,Tarija,1,154,591828,0.17,0.17,,9.2,19.3,19.3,0.633,25.6
2021,51,Tarija,1,155,591828,0.17,0.17,,11.457143,15.271429,15.271429,0.649,25.6
2021,52,Tarija,2,157,591828,0.34,0.34,,0,20.016667,20.016667,0.677,25.73
2020,1,Beni,286,286,498004,57.43,57.43,San Ramón Aeropuerto,8.9142857,31.485714,23.114286,0.734,27.08
2020,2,Beni,413,699,498004,82.98,82.93,San Ramón Aeropuerto,3.5285714,31.542857,23.271429,0.729,27.08
2020,3,Beni,430,1129,498004,86.47,86.34,San Ramón Aeropuerto,.96666667,33.571429,23.583333,0.729,27.08
2020,4,Beni,619,1748,498004,124.58,124.30,San Ramón Aeropuerto,5.1714286,33.328571,23.957143,0.735,27.08
2020,5,Beni,643,2391,498004,129.57,129.12,San Ramón Aeropuerto,2.8571429,32.957143,23.671429,0.74,27.09
2020,6,Beni,534,2925,498004,107.75,107.23,San Ramón Aeropuerto,1.7142857,31.928571,23.728571,0.74,27.09
2020,7,Beni,526,3451,498004,106.25,105.62,San Ramón Aeropuerto,11.228571,30.271429,23.085714,0.723,27.09
2020,8,Beni,483,3934,498004,97.66,96.99,San Ramón Aeropuerto,5.8142857,32.071429,22.814286,0.745,27.09
2020,9,Beni,397,4331,498004,80.35,79.72,San Ramón Aeropuerto,4.5285714,32.414286,23.114286,0.761,27.7
2020,10,Beni,609,4940,498004,123.36,122.29,San Ramón Aeropuerto,.56666667,34.671429,22.95,0.761,27.7
2020,11,Beni,469,5409,498004,95.12,94.18,San Ramón Aeropuerto,2.8166667,34.614286,23.833333,0.765,27.7
2020,12,Beni,301,5710,498004,61.10,60.44,San Ramón Aeropuerto,3.95,31.633333,23.933333,0.76,27.7
2020,13,Beni,246,5956,498004,49.97,49.40,San Ramón Aeropuerto,1.7,30.414286,22.657143,0.76,27.7
2020,14,Beni,176,6132,498004,35.77,35.34,San Ramón Aeropuerto,2.8,31.928571,21.657143,0.766,28.22
2020,15,Beni,137,6269,498004,27.85,27.51,San Ramón Aeropuerto,0,31.785714,19.828571,0.76,28.22
2020,16,Beni,113,6382,498004,22.98,22.69,San Ramón Aeropuerto,.87142857,32.971429,22.757143,0.76,28.22
2020,17,Beni,85,6467,498004,17.29,17.07,San Ramón Aeropuerto,.82857143,33.2,22.485714,0.773,28.22
2020,18,Beni,86,6553,498004,17.50,17.27,San Ramón Aeropuerto,3.4714286,32.157143,22.485714,0.776,27.67
2020,19,Beni,98,6651,498004,19.94,19.68,San Ramón Aeropuerto,1.0285714,33.585714,22.085714,0.773,27.67
2020,20,Beni,76,6727,498004,15.47,15.26,San Ramón Aeropuerto,1.8571429,26.828571,16.3,0.773,27.67
2020,21,Beni,74,6801,498004,15.06,14.86,San Ramón Aeropuerto,.31428571,30.328571,18.542857,0.768,27.67
2020,22,Beni,62,6863,498004,12.62,12.45,San Ramón Aeropuerto,0,33.085714,20.071429,0.78,27.67
2020,23,Beni,62,6925,498004,12.62,12.45,San Ramón Aeropuerto,.05714286,30.371429,18.242857,0.78,27.44
2020,24,Beni,36,6961,498004,7.33,7.23,San Ramón Aeropuerto,1.4714286,33.1,19.842857,0.789,27.44
2020,25,Beni,24,6985,498004,4.89,4.82,San Ramón Aeropuerto,.68571429,33.1,17.385714,0.778,27.44
2020,26,Beni,19,7004,498004,3.87,3.82,San Ramón Aeropuerto,.2,31.828571,19.9,0.778,27.44
2020,27,Beni,13,7017,498004,2.65,2.61,San Ramón Aeropuerto,0,32.066667,15.62,0.752,27.15
2020,28,Beni,17,7034,498004,3.46,3.41,San Ramón Aeropuerto,2.8857143,28.933333,17.371429,0.717,27.15
2020,29,Beni,14,7048,498004,2.85,2.81,San Ramón Aeropuerto,0,30.342857,17.433333,0.717,27.15
2020,30,Beni,21,7069,498004,4.28,4.22,San Ramón Aeropuerto,0,33.9,18.9,0.683,27.15
2020,31,Beni,21,7090,498004,4.28,4.22,San Ramón Aeropuerto,0,31.26,14.35,0.645,26.38
2020,32,Beni,12,7102,498004,2.44,2.41,San Ramón Aeropuerto,0,35.842857,16.271429,0.645,26.38
2020,33,Beni,15,7117,498004,3.06,3.01,San Ramón Aeropuerto,0,35.842857,19.485714,0.596,26.38
2020,34,Beni,11,7128,498004,2.24,2.21,San Ramón Aeropuerto,.17142857,29.957143,18.328571,0.56,26.38
2020,35,Beni,21,7149,498004,4.28,4.22,San Ramón Aeropuerto,0,35.8,17.228571,0.547,26.38
2020,36,Beni,19,7168,498004,3.87,3.82,San Ramón Aeropuerto,0,36.516667,19.7,0.547,26.12
2020,37,Beni,12,7180,498004,2.44,2.41,San Ramón Aeropuerto,0,38.02,20.6,0.554,26.12
2020,38,Beni,14,7194,498004,2.85,2.81,San Ramón Aeropuerto,0,35.975,20.4,0.584,26.12
2020,39,Beni,16,7210,498004,3.26,3.21,San Ramón Aeropuerto,.26,35.24,20.28,0.584,26.12
2020,40,Beni,22,7232,498004,4.48,4.42,San Ramón Aeropuerto,3.18,37.483333,21.42,0.606,25.64
2020,41,Beni,20,7252,498004,4.08,4.02,San Ramón Aeropuerto,.55,38.06,22.3,0.644,25.64
2020,42,Beni,15,7267,498004,3.06,3.01,San Ramón Aeropuerto,0,37.9,23,0.644,25.64
2020,43,Beni,34,7301,498004,6.93,6.83,San Ramón Aeropuerto,1,37.571429,22.36,0.682,25.64
2020,44,Beni,26,7327,498004,5.30,5.22,San Ramón Aeropuerto,3.6857143,33.271429,22.128571,0.712,25.59
2020,45,Beni,12,7339,498004,2.45,2.41,San Ramón Aeropuerto,0,37.071429,22.471429,0.712,25.59
2020,46,Beni,34,7373,498004,6.93,6.83,San Ramón Aeropuerto,.72857143,35.385714,22.342857,0.725,25.59
2020,47,Beni,18,7391,498004,3.67,3.61,San Ramón Aeropuerto,.9,34.614286,20.857143,0.717,25.59
2020,48,Beni,38,7429,498004,7.75,7.63,San Ramón Aeropuerto,1.7857143,36.914286,22.728571,0.717,25.59
2020,49,Beni,50,7479,498004,10.19,10.04,San Ramón Aeropuerto,.75714286,33.985714,22.414286,0.727,25.66
2020,50,Beni,62,7541,498004,12.64,12.45,San Ramón Aeropuerto,2.2285714,32.557143,21.9,0.732,25.66
2020,51,Beni,62,7603,498004,12.64,12.45,San Ramón Aeropuerto,.32857143,34.642857,22.314286,0.731,25.66
2020,52,Beni,50,7653,498004,10.20,10.04,San Ramón Aeropuerto,8.2666667,31.985714,22.5,0.731,25.66
2020,53,Beni,49,7702,498004,9.99,9.84,San Ramón Aeropuerto,16.733333,30.857143,22.083333,0.734,25.67
2020,1,Chuquisaca,71,71,647089,10.97,10.97,,5.325,18.5,18.5,0.659,27.08
2020,2,Chuquisaca,158,229,647089,24.42,24.42,,3.8285714,20.757143,20.757143,0.68,27.08
2020,3,Chuquisaca,197,426,647089,30.45,30.44,,1.4285714,20.642857,20.642857,0.68,27.08
2020,4,Chuquisaca,184,610,647089,28.45,28.44,,1.1428571,22.271429,22.271429,0.691,27.08
2020,5,Chuquisaca,240,850,647089,37.12,37.09,,3.2142857,19.114286,19.114286,0.71,27.09
2020,6,Chuquisaca,358,1208,647089,55.40,55.32,,4.1571429,19.742857,19.742857,0.71,27.09
2020,7,Chuquisaca,436,1644,647089,67.50,67.38,,1.0714286,20.128571,20.128571,0.709,27.09
2020,8,Chuquisaca,406,2050,647089,62.90,62.74,,8,20.085714,20.085714,0.713,27.09
2020,9,Chuquisaca,296,2346,647089,45.89,45.74,,1.4666667,17.1,17.1,0.719,27.7
2020,10,Chuquisaca,266,2612,647089,41.26,41.11,,3.1333333,19.3,19.3,0.719,27.7
2020,11,Chuquisaca,288,2900,647089,44.69,44.51,,0,21.385714,21.385714,0.716,27.7
2020,12,Chuquisaca,256,3156,647089,39.74,39.56,,8.9142857,18.36,18.36,0.706,27.7
2020,13,Chuquisaca,212,3368,647089,32.92,32.76,,4.6,17.9,17.9,0.706,27.7
2020,14,Chuquisaca,221,3589,647089,34.33,34.15,,9.7428571,17.642857,17.642857,0.694,28.22
2020,15,Chuquisaca,272,3861,647089,42.27,42.03,,0,20.1,20.1,0.681,28.22
2020,16,Chuquisaca,136,3997,647089,21.14,21.02,,0,21.828571,21.828571,0.681,28.22
2020,17,Chuquisaca,94,4091,647089,14.62,14.53,,0,20.714286,20.714286,0.691,28.22
2020,18,Chuquisaca,50,4141,647089,7.78,7.73,,.71428571,23.2,23.2,0.691,27.67
2020,19,Chuquisaca,56,4197,647089,8.71,8.65,,0,22.3,22.3,0.677,27.67
2020,20,Chuquisaca,42,4239,647089,6.53,6.49,,0,18.714286,18.714286,0.677,27.67
2020,21,Chuquisaca,16,4255,647089,2.49,2.47,,0,19.214286,19.214286,0.659,27.67
2020,22,Chuquisaca,11,4266,647089,1.71,1.70,,0,21.542857,21.542857,0.63,27.67
2020,23,Chuquisaca,11,4277,647089,1.71,1.70,,0,19.971429,19.971429,0.63,27.44
2020,24,Chuquisaca,3,4280,647089,0.47,0.46,,0,21.742857,21.742857,0.603,27.44
2020,25,Chuquisaca,9,4289,647089,1.40,1.39,,.2,22.6,22.6,0.586,27.44
2020,26,Chuquisaca,4,4293,647089,0.62,0.62,,0,20.642857,20.642857,0.586,27.44
2020,27,Chuquisaca,3,4296,647089,0.47,0.46,,0,20.628571,20.628571,0.573,27.15
2020,28,Chuquisaca,1,4297,647089,0.16,0.15,,0,22.257143,22.257143,0.547,27.15
2020,29,Chuquisaca,1,4298,647089,0.16,0.15,,0,22.4,22.4,0.547,27.15
2020,30,Chuquisaca,0,4298,647089,0.00,0.00,,0,24.5,24.5,0.527,27.15
2020,31,Chuquisaca,0,4298,647089,0.00,0.00,,0,23.5,23.5,0.496,26.38
2020,32,Chuquisaca,1,4299,647089,0.16,0.15,,0,21.9,21.9,0.496,26.38
2020,33,Chuquisaca,0,4299,647089,0.00,0.00,,0,18.6,18.6,0.47,26.38
2020,34,Chuquisaca,0,4299,647089,0.00,0.00,,0,17.24,17.24,0.438,26.38
2020,35,Chuquisaca,2,4301,647089,0.31,0.31,,0,21.84,21.84,0.424,26.38
2020,36,Chuquisaca,1,4302,647089,0.16,0.15,,0,20.3,20.3,0.424,26.12
2020,37,Chuquisaca,0,4302,647089,0.00,0.00,,0,21.38,21.38,0.422,26.12
2020,38,Chuquisaca,1,4303,647089,0.16,0.15,,4.05,19.175,19.175,0.427,26.12
2020,39,Chuquisaca,3,4306,647089,0.47,0.46,,0,21.05,21.05,0.427,26.12
