year,se,cases,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4,cases_avg_2w
2020.0,19.0,0.0,2.8571429,20.485714,4.0285714,0.396,27.67,0.0
2020.0,20.0,0.0,3.8571429,20.214286,2.2857143,0.396,27.67,0.0
2020.0,21.0,0.0,2.2857143,20.371429,3.9142857,0.362,27.67,0.0
2020.0,22.0,0.0,5.8571429,18.6,0.58571429,0.345,27.67,0.0
2020.0,23.0,0.0,0.0,17.528571,0.68571429,0.345,27.44,0.0
2020.0,24.0,0.0,0.0,20.428571,2.0714286,0.328,27.44,0.0
2020.0,25.0,0.0,0.0,19.771429,0.75714286,0.315,27.44,0.0
2020.0,26.0,0.0,0.0,19.142857,0.38571429,0.315,27.44,0.0
2020.0,27.0,0.0,0.0,17.9,0.71428571,0.307,27.15,0.0
2020.0,28.0,0.0,0.0,16.685714,4.0285714,0.293,27.15,0.0
2020.0,29.0,0.0,0.0,19.985714,2.3142857,0.293,27.15,0.0
2020.0,30.0,0.0,0.0,20.842857,1.4571429,0.287,27.15,0.0
2020.0,31.0,0.0,0.0,19.84,-3.8,0.279,26.38,0.0
2020.0,32.0,0.0,0.0,18.071429,-7.8857143,0.279,26.38,0.0
2020.0,33.0,0.0,0.0,20.1,-5.1428571,0.274,26.38,0.0
2020.0,34.0,0.0,0.0,19.442857,-5.3285714,0.263,26.38,0.0
2020.0,35.0,0.0,0.0,19.228571,-5.5571429,0.259,26.38,0.0
2020.0,36.0,0.0,4.9,15.614286,-1.7,0.259,26.12,0.0
2020.0,37.0,0.0,4.4285714,16.285714,1.1714286,0.261,26.12,0.0
2020.0,38.0,0.0,0.0,21.228571,1.4571429,0.263,26.12,0.0
2020.0,39.0,0.0,0.0,22.042857,3.0428571,0.263,26.12,0.0
2020.0,40.0,0.0,0.0,14.9,4.4666667,0.267,25.64,0.0
2020.0,41.0,0.0,0.0,14.785714,5.0,0.274,25.64,0.0
2020.0,42.0,0.0,9.5571429,14.728571,4.4285714,0.274,25.64,0.0
2020.0,43.0,0.0,4.5,18.0,4.2571429,0.283,25.64,0.0
2020.0,44.0,0.0,0.36666667,17.466667,4.5,0.302,25.59,0.0
2020.0,45.0,0.0,0.0,19.171429,5.6571429,0.302,25.59,0.0
2020.0,46.0,0.0,6.7857143,20.057143,5.5142857,0.311,25.59,0.0
2020.0,47.0,0.0,6.8142857,18.9,5.7285714,0.315,25.59,0.0
2020.0,48.0,0.0,0.48571429,19.385714,4.4857143,0.315,25.59,0.0
2020.0,49.0,0.0,1.0,20.5,4.3,0.334,25.66,0.0
2020.0,50.0,0.0,0.4,23.571429,6.3142857,0.353,25.66,0.0
2020.0,51.0,0.0,0.81428571,22.985714,7.0285714,0.381,25.66,0.0
2020.0,52.0,0.0,1.1142857,22.985714,5.6857143,0.381,25.66,0.0
2020.0,53.0,0.0,0.0,19.6,5.1,0.401,25.67,0.0
2020.0,1.0,990.0,1.2,28.633333,19.814286,0.729,27.08,495.0
2020.0,2.0,2367.0,12.371429,29.7,19.971429,0.748,27.08,1678.5
2020.0,3.0,4043.0,2.3571429,31.883333,19.571429,0.748,27.08,3205.0
2020.0,4.0,5269.0,2.6857143,33.2,20.128571,0.788,27.08,4656.0
2020.0,5.0,6495.0,9.9857143,31.116667,19.885714,0.79,27.09,5882.0
2020.0,6.0,8673.0,1.3142857,29.983333,19.885714,0.79,27.09,7584.0
2020.0,7.0,8781.0,15.542857,29.933333,20.2,0.783,27.09,8727.0
2020.0,8.0,8600.0,1.5285714,31.483333,20.257143,0.784,27.09,8690.5
2020.0,9.0,6583.0,10.714286,30.014286,19.185714,0.782,27.7,7591.5
2020.0,10.0,6658.0,0.0,34.35,19.871429,0.782,27.7,6620.5
2020.0,11.0,6160.0,0.0,34.016667,20.371429,0.786,27.7,6409.0
2020.0,12.0,3652.0,0.0,30.566667,20.128571,0.776,27.7,4906.0
2020.0,13.0,2763.0,2.7571429,28.214286,19.071429,0.776,27.7,3207.5
2020.0,14.0,1975.0,10.0,29.371429,18.371429,0.769,28.22,2369.0
2020.0,15.0,1416.0,2.75,29.728571,16.114286,0.737,28.22,1695.5
2020.0,16.0,1091.0,3.7428571,31.242857,20.171429,0.737,28.22,1253.5
2020.0,17.0,927.0,2.4285714,29.585714,19.814286,0.727,28.22,1009.0
2020.0,18.0,696.0,5.5142857,25.0,24.0,0.724,27.67,811.5
2020.0,19.0,406.0,0.41428571,30.614286,20.028571,0.716,27.67,551.0
2020.0,20.0,272.0,0.65714286,23.442857,12.514286,0.716,27.67,339.0
2020.0,21.0,193.0,9.8,24.914286,13.985714,0.708,27.67,232.5
2020.0,22.0,136.0,0.0,30.457143,18.214286,0.711,27.67,164.5
2020.0,23.0,86.0,0.08571429,25.442857,12.857143,0.711,27.44,111.0
2020.0,24.0,54.0,0.0,30.185714,16.957143,0.711,27.44,70.0
2020.0,25.0,52.0,0.0,27.928571,15.242857,0.707,27.44,53.0
2020.0,26.0,21.0,16.028571,27.385714,15.485714,0.707,27.44,36.5
2020.0,27.0,16.0,0.44285714,21.714286,14.171429,0.681,27.15,18.5
2020.0,28.0,19.0,0.0,28.6,13.528571,0.642,27.15,17.5
2020.0,29.0,16.0,0.0,28.885714,16.728571,0.642,27.15,17.5
2020.0,30.0,18.0,0.0,24.028571,13.342857,0.612,27.15,17.0
2020.0,31.0,8.0,0.0,27.55,13.3,0.572,26.38,13.0
2020.0,32.0,11.0,0.0,28.5,10.828571,0.572,26.38,9.5
2020.0,33.0,18.0,0.0,29.957143,14.342857,0.528,26.38,14.5
2020.0,34.0,22.0,0.0,31.228571,15.771429,0.504,26.38,20.0
2020.0,35.0,19.0,6.5428571,22.5,21.0,0.508,26.38,20.5
2020.0,36.0,22.0,0.0,23.4,14.7,0.508,26.12,20.5
2020.0,37.0,13.0,0.0,32.628571,16.88,0.525,26.12,17.5
2020.0,38.0,14.0,0.0,30.7,17.75,0.544,26.12,13.5
2020.0,39.0,10.0,0.0,31.5,17.516667,0.544,26.12,12.0
2020.0,40.0,18.0,0.0,36.66,18.314286,0.561,25.64,14.0
2020.0,41.0,20.0,0.0,37.35,19.5,0.581,25.64,19.0
2020.0,42.0,20.0,1.4714286,35.485714,18.942857,0.581,25.64,20.0
2020.0,43.0,46.0,0.0,35.92,20.08,0.612,25.64,33.0
2020.0,44.0,27.0,2.4428571,30.34,20.685714,0.641,25.59,36.5
2020.0,45.0,29.0,0.0,36.44,21.857143,0.641,25.59,28.0
2020.0,46.0,29.0,1.8571429,31.283333,21.014286,0.649,25.59,29.0
2020.0,47.0,33.0,0.0,32.066667,19.8,0.65,25.59,31.0
2020.0,48.0,77.0,1.8714286,35.26,19.6,0.65,25.59,55.0
2020.0,49.0,65.0,5.6857143,31.528571,20.528571,0.66,25.66,71.0
2020.0,50.0,76.0,6.8857143,31.083333,20.385714,0.694,25.66,70.5
2020.0,51.0,103.0,1.9142857,31.633333,21.371429,0.707,25.66,89.5
2020.0,52.0,89.0,0.9,31.84,21.414286,0.707,25.66,96.0
2020.0,53.0,94.0,8.1333333,30.2,21.166667,0.729,25.67,91.5
2020.0,1.0,7.0,5.325,18.5,18.5,0.677,27.08,50.5
2020.0,2.0,31.0,3.8285714,20.757143,20.757143,0.684,27.08,19.0
2020.0,3.0,50.0,1.4285714,20.642857,20.642857,0.684,27.08,40.5
2020.0,4.0,101.0,1.1428571,22.271429,22.271429,0.698,27.08,75.5
2020.0,5.0,286.0,3.2142857,19.114286,19.114286,0.718,27.09,193.5
2020.0,6.0,443.0,4.1571429,19.742857,19.742857,0.718,27.09,364.5
2020.0,7.0,458.0,1.0714286,20.128571,20.128571,0.728,27.09,450.5
2020.0,8.0,514.0,8.0,20.085714,20.085714,0.721,27.09,486.0
2020.0,9.0,406.0,1.4666667,17.1,17.1,0.72,27.7,460.0
2020.0,10.0,464.0,3.1333333,19.3,19.3,0.72,27.7,435.0
2020.0,11.0,571.0,0.0,21.385714,21.385714,0.715,27.7,517.5
2020.0,12.0,540.0,8.9142857,18.36,18.36,0.708,27.7,555.5
2020.0,13.0,700.0,4.6,17.9,17.9,0.708,27.7,620.0
2020.0,14.0,549.0,9.7428571,17.642857,17.642857,0.702,28.22,624.5
2020.0,15.0,578.0,0.0,20.1,20.1,0.676,28.22,563.5
2020.0,16.0,443.0,0.0,21.828571,21.828571,0.676,28.22,510.5
2020.0,17.0,388.0,0.0,20.714286,20.714286,0.678,28.22,415.5
2020.0,18.0,242.0,0.71428571,23.2,23.2,0.68,27.67,315.0
2020.0,19.0,226.0,0.0,22.3,22.3,0.668,27.67,234.0
2020.0,20.0,195.0,0.0,18.714286,18.714286,0.668,27.67,210.5
2020.0,21.0,133.0,0.0,19.214286,19.214286,0.65,27.67,164.0
2020.0,22.0,78.0,0.0,21.542857,21.542857,0.624,27.67,105.5
2020.0,23.0,31.0,0.0,19.971429,19.971429,0.624,27.44,54.5
2020.0,24.0,16.0,0.0,21.742857,21.742857,0.591,27.44,23.5
2020.0,25.0,10.0,0.2,22.6,22.6,0.584,27.44,13.0
2020.0,26.0,5.0,0.0,20.642857,20.642857,0.584,27.44,7.5
2020.0,27.0,3.0,0.0,20.628571,20.628571,0.566,27.15,4.0
2020.0,28.0,0.0,0.0,22.257143,22.257143,0.532,27.15,1.5
2020.0,29.0,0.0,0.0,22.4,22.4,0.532,27.15,0.0
2020.0,30.0,0.0,0.0,24.5,24.5,0.503,27.15,0.0
2020.0,31.0,0.0,0.0,23.5,23.5,0.471,26.38,0.0
2020.0,32.0,2.0,0.0,21.9,21.9,0.471,26.38,1.0
2020.0,33.0,0.0,0.0,18.6,18.6,0.45,26.38,1.0
2020.0,34.0,0.0,0.0,17.24,17.24,0.428,26.38,0.0
2020.0,35.0,0.0,0.0,21.84,21.84,0.421,26.38,0.0
2020.0,36.0,0.0,0.0,20.3,20.3,0.421,26.12,0.0
2020.0,37.0,0.0,0.0,21.38,21.38,0.426,26.12,0.0
2020.0,38.0,0.0,4.05,19.175,19.175,0.447,26.12,0.0
2020.0,39.0,0.0,0.0,21.05,21.05,0.447,26.12,0.0
2020.0,40.0,1.0,0.0,23.2,23.2,0.445,25.64,0.5
2020.0,41.0,0.0,0.32857143,24.071429,24.071429,0.465,25.64,0.5
2020.0,42.0,0.0,11.933333,18.48,18.48,0.465,25.64,0.0
2020.0,43.0,2.0,0.72,22.033333,22.033333,0.488,25.64,1.0
2020.0,44.0,0.0,0.7,20.185714,20.185714,0.524,25.59,1.0
2020.0,45.0,2.0,0.0,21.257143,21.257143,0.524,25.59,1.0
2020.0,46.0,1.0,0.0,21.342857,21.342857,0.549,25.59,1.5
2020.0,47.0,2.0,0.0,22.328571,22.328571,0.57,25.59,1.5
2020.0,48.0,3.0,3.1285714,22.857143,22.857143,0.57,25.59,2.5
2020.0,49.0,2.0,0.52857143,21.028571,21.028571,0.588,25.66,2.5
2020.0,50.0,3.0,1.7857143,19.842857,19.842857,0.633,25.66,2.5
2020.0,51.0,5.0,1.0857143,23.7,23.7,0.649,25.66,4.0
2020.0,52.0,3.0,3.6,19.957143,19.957143,0.649,25.66,4.0
2020.0,53.0,5.0,6.025,18.1,18.1,0.677,25.67,4.0
2019.0,1.0,134.0,3.9571429,32.357143,23.014286,0.734,27.24,69.5
2019.0,2.0,180.0,0.14285714,31.657143,22.842857,0.729,27.24,157.0
2019.0,3.0,138.0,5.4142857,32.242857,22.8,0.735,27.24,159.0
2019.0,4.0,143.0,2.8714286,32.928571,22.685714,0.735,27.24,140.5
2019.0,5.0,148.0,17.514286,28.166667,22.414286,0.74,27.44,145.5
2019.0,6.0,115.0,4.2428571,32.357143,23.071429,0.723,27.44,131.5
2019.0,7.0,106.0,1.2285714,31.042857,22.542857,0.723,27.44,110.5
2019.0,8.0,87.0,9.9714286,31.642857,22.871429,0.745,27.44,96.5
2019.0,9.0,86.0,7.5,30.585714,22.442857,0.761,28.21,86.5
2019.0,10.0,58.0,0.9,32.357143,22.971429,0.765,28.21,72.0
2019.0,11.0,75.0,6.9142857,32.1,22.642857,0.765,28.21,66.5
2019.0,12.0,51.0,3.4428571,31.6,22.485714,0.76,28.21,63.0
2019.0,13.0,58.0,1.7,30.414286,22.657143,0.766,28.21,54.5
2019.0,14.0,92.0,2.8,31.928571,21.657143,0.766,28.53,75.0
2019.0,15.0,93.0,0.0,31.785714,19.828571,0.76,28.53,92.5
2019.0,16.0,95.0,0.87142857,32.971429,22.757143,0.773,28.53,94.0
2019.0,17.0,80.0,0.82857143,33.2,22.485714,0.773,28.53,87.5
2019.0,18.0,64.0,3.4714286,32.157143,22.485714,0.776,28.63,72.0
2019.0,19.0,71.0,1.0285714,33.585714,22.085714,0.773,28.63,67.5
2019.0,20.0,52.0,1.8571429,26.828571,16.3,0.773,28.63,61.5
2019.0,21.0,54.0,0.31428571,30.328571,18.542857,0.768,28.63,53.0
2019.0,22.0,48.0,0.0,33.085714,20.071429,0.78,28.31,51.0
2019.0,23.0,60.0,0.05714286,30.371429,18.242857,0.78,28.31,54.0
2019.0,24.0,53.0,1.4714286,33.1,19.842857,0.789,28.31,56.5
2019.0,25.0,34.0,0.0,33.057143,19.342857,0.778,28.31,43.5
2019.0,26.0,38.0,0.18571429,32.485714,19.128571,0.752,28.31,36.0
2019.0,27.0,53.0,0.27142857,29.971429,19.071429,0.752,27.72,45.5
2019.0,28.0,44.0,0.0,32.114286,15.6,0.717,27.72,48.5
2019.0,29.0,48.0,0.0,33.442857,19.3,0.683,27.72,46.0
2019.0,30.0,44.0,0.0,29.771429,17.642857,0.683,27.72,46.0
2019.0,31.0,40.0,0.0,32.016667,15.016667,0.645,27.05,42.0
2019.0,32.0,39.0,0.0,32.714286,12.442857,0.596,27.05,39.5
2019.0,33.0,26.0,0.0,34.242857,15.671429,0.596,27.05,32.5
2019.0,34.0,36.0,4.4142857,33.957143,18.957143,0.56,27.05,31.0
2019.0,35.0,49.0,0.0,35.671429,21.142857,0.547,26.75,42.5
2019.0,36.0,32.0,0.0,35.842857,20.214286,0.547,26.75,40.5
2019.0,37.0,54.0,0.74285714,35.685714,20.542857,0.554,26.75,43.0
2019.0,38.0,38.0,0.0,38.057143,22.828571,0.584,26.75,46.0
2019.0,39.0,56.0,2.1857143,35.585714,20.957143,0.584,26.75,47.0
2019.0,40.0,53.0,4.0714286,34.171429,21.942857,0.606,27.28,54.5
2019.0,41.0,50.0,0.0,32.214286,19.971429,0.644,27.28,51.5
2019.0,42.0,55.0,2.7571429,33.142857,21.514286,0.682,27.28,52.5
2019.0,43.0,66.0,3.2,33.8,22.066667,0.682,27.28,60.5
2019.0,44.0,71.0,0.0,35.357143,22.514286,0.712,27.28,68.5
2019.0,45.0,96.0,3.8571429,35.257143,22.614286,0.725,27.28,83.5
2019.0,46.0,113.0,8.2142857,31.6,22.914286,0.725,27.28,104.5
2019.0,47.0,107.0,5.2714286,32.528571,22.8,0.717,27.28,110.0
2019.0,48.0,108.0,3.2428571,33.242857,23.128571,0.727,27.08,107.5
2019.0,49.0,118.0,3.8714286,32.642857,23.1,0.727,27.08,113.0
2019.0,50.0,136.0,21.285714,30.757143,22.785714,0.732,27.08,127.0
2019.0,51.0,200.0,1.6833333,31.842857,23.183333,0.731,27.08,168.0
2019.0,52.0,203.0,3.4857143,32.657143,23.357143,0.731,27.08,201.5
2019.0,1.0,4.0,8.1625,20.1125,20.1125,0.659,27.24,103.5
2019.0,2.0,2.0,3.2428571,20.971429,20.971429,0.68,27.24,3.0
2019.0,3.0,4.0,1.6428571,21.357143,21.357143,0.691,27.24,3.0
2019.0,4.0,2.0,0.0,23.014286,23.014286,0.691,27.24,3.0
2019.0,5.0,3.0,9.7857143,17.8,17.8,0.71,27.44,2.5
2019.0,6.0,5.0,6.1857143,18.985714,18.985714,0.709,27.44,4.0
2019.0,7.0,4.0,8.6142857,17.471429,17.471429,0.709,27.44,4.5
2019.0,8.0,4.0,0.31428571,21.171429,21.171429,0.713,27.44,4.0
2019.0,9.0,5.0,1.8857143,20.0,20.0,0.719,28.21,4.5
2019.0,10.0,4.0,1.0428571,21.757143,21.757143,0.716,28.21,4.5
2019.0,11.0,0.0,0.77142857,19.328571,19.328571,0.716,28.21,2.0
2019.0,12.0,6.0,0.74285714,20.657143,20.657143,0.706,28.21,3.0
2019.0,13.0,7.0,4.6,17.9,17.9,0.694,28.21,6.5
2019.0,14.0,5.0,9.7428571,17.642857,17.642857,0.694,28.53,6.0
2019.0,15.0,3.0,1.8571429,18.842857,18.842857,0.681,28.53,4.0
2019.0,16.0,3.0,0.0,21.828571,21.828571,0.691,28.53,3.0
2019.0,17.0,1.0,0.51428571,20.714286,20.714286,0.691,28.53,2.0
2019.0,18.0,1.0,0.71428571,21.185714,21.185714,0.691,28.63,1.0
2019.0,19.0,3.0,0.0,21.228571,21.228571,0.677,28.63,2.0
2019.0,20.0,2.0,0.0,18.714286,18.714286,0.677,28.63,2.5
2019.0,21.0,4.0,0.0,19.214286,19.214286,0.659,28.63,3.0
2019.0,22.0,3.0,0.0,21.542857,21.542857,0.63,28.31,3.5
2019.0,23.0,0.0,0.0,19.971429,19.971429,0.63,28.31,1.5
2019.0,24.0,1.0,0.0,21.742857,21.742857,0.603,28.31,0.5
2019.0,25.0,0.0,0.2,20.5,20.5,0.586,28.31,0.5
2019.0,26.0,4.0,0.0,20.642857,20.642857,0.573,28.31,2.0
2019.0,27.0,2.0,0.0,20.628571,20.628571,0.573,27.72,3.0
2019.0,28.0,4.0,0.0,22.257143,22.257143,0.547,27.72,3.0
2019.0,29.0,2.0,0.0,18.557143,18.557143,0.527,27.72,3.0
2019.0,30.0,6.0,0.2,16.814286,16.814286,0.527,27.72,4.0
2019.0,31.0,0.0,0.06666667,18.316667,18.316667,0.496,27.05,3.0
2019.0,32.0,0.0,0.0,19.171429,19.171429,0.47,27.05,0.0
2019.0,33.0,4.0,0.0,20.585714,20.585714,0.47,27.05,2.0
2019.0,34.0,3.0,0.0,20.342857,20.342857,0.438,27.05,3.5
2019.0,35.0,2.0,0.0,21.071429,21.071429,0.424,26.75,2.5
2019.0,36.0,0.0,2.8,19.028571,19.028571,0.424,26.75,1.0
2019.0,37.0,1.0,0.15714286,19.742857,19.742857,0.422,26.75,0.5
2019.0,38.0,0.0,0.0,23.842857,23.842857,0.427,26.75,0.5
2019.0,39.0,0.0,0.02857143,21.428571,21.428571,0.427,26.75,0.0
2019.0,40.0,5.0,0.31428571,21.871429,21.871429,0.434,27.28,2.5
2019.0,41.0,0.0,3.6142857,20.257143,20.257143,0.454,27.28,2.5
2019.0,42.0,4.0,1.3142857,19.842857,19.842857,0.484,27.28,2.0
2019.0,43.0,1.0,0.2,22.128571,22.128571,0.484,27.28,2.5
2019.0,44.0,4.0,0.0,25.271429,25.271429,0.516,27.28,2.5
2019.0,45.0,2.0,4.3571429,20.785714,20.785714,0.53,27.28,3.0
2019.0,46.0,1.0,2.6,18.542857,18.542857,0.53,27.28,1.5
2019.0,47.0,2.0,1.6,20.371429,20.371429,0.544,27.28,1.5
2019.0,48.0,4.0,0.15714286,22.6,22.6,0.558,27.08,3.0
2019.0,49.0,6.0,4.4833333,18.742857,18.742857,0.558,27.08,5.0
2019.0,50.0,8.0,0.74285714,20.714286,20.714286,0.604,27.08,7.0
2019.0,51.0,11.0,0.64285714,20.9,20.9,0.639,27.08,9.5
2019.0,52.0,13.0,1.4714286,22.366667,22.366667,0.639,27.08,12.0
2019.0,1.0,7.0,4.275,17.4875,6.1,0.585,27.24,10.0
2019.0,2.0,9.0,0.0,19.842857,5.2571429,0.613,27.24,8.0
2019.0,3.0,12.0,4.0,19.4,6.4428571,0.639,27.24,10.5
2019.0,4.0,9.0,0.0,20.314286,6.8714286,0.639,27.24,10.5
2019.0,5.0,11.0,6.5142857,17.885714,6.7428571,0.649,27.44,10.0
2019.0,6.0,12.0,8.6571429,17.057143,5.7142857,0.651,27.44,11.5
2019.0,7.0,15.0,6.2285714,16.442857,5.5285714,0.651,27.44,13.5
2019.0,8.0,21.0,1.3571429,20.414286,6.7,0.643,27.44,18.0
2019.0,9.0,22.0,1.9428571,21.542857,5.5285714,0.648,28.21,21.5
2019.0,10.0,14.0,0.14285714,20.5,5.6714286,0.656,28.21,18.0
2019.0,11.0,22.0,3.8571429,20.385714,5.6,0.656,28.21,18.0
2019.0,12.0,26.0,0.0,20.642857,4.8714286,0.656,28.21,24.0
2019.0,13.0,20.0,1.8571429,19.328571,5.3857143,0.66,28.21,23.0
2019.0,14.0,18.0,3.8142857,18.142857,4.1857143,0.66,28.53,19.0
2019.0,15.0,21.0,1.4285714,20.3,-1.8857143,0.652,28.53,19.5
2019.0,16.0,35.0,0.07142857,20.585714,2.7857143,0.651,28.53,28.0
2019.0,17.0,40.0,0.6,19.1,-1.2428571,0.651,28.53,37.5
2019.0,18.0,9.0,0.28571429,18.957143,-0.9,0.643,28.63,24.5
2019.0,19.0,18.0,0.57142857,19.142857,-0.1,0.624,28.63,13.5
2019.0,20.0,10.0,0.0,18.228571,-4.6428571,0.624,28.63,14.0
2019.0,21.0,8.0,0.0,17.7,-5.1428571,0.599,28.63,9.0
2019.0,22.0,14.0,0.0,18.314286,-6.5714286,0.588,28.31,11.0
2019.0,23.0,20.0,0.0,18.257143,-7.7571429,0.588,28.31,17.0
2019.0,24.0,20.0,0.21428571,16.742857,-5.4285714,0.577,28.31,20.0
2019.0,25.0,21.0,0.28571429,16.571429,-5.1571429,0.57,28.31,20.5
2019.0,26.0,16.0,0.0,14.928571,-10.785714,0.562,28.31,18.5
2019.0,27.0,14.0,0.0,18.314286,-5.2428571,0.562,27.72,15.0
2019.0,28.0,25.0,0.0,18.614286,-7.2285714,0.538,27.72,19.5
2019.0,29.0,16.0,0.42857143,15.828571,-5.8285714,0.526,27.72,20.5
2019.0,30.0,16.0,0.57142857,13.928571,-6.4428571,0.526,27.72,16.0
2019.0,31.0,19.0,0.0,16.65,-8.6166667,0.519,27.05,17.5
2019.0,32.0,6.0,0.0,18.071429,-7.8857143,0.499,27.05,12.5
2019.0,33.0,9.0,0.0,20.1,-5.1428571,0.499,27.05,7.5
2019.0,34.0,16.0,0.0,19.442857,-5.3285714,0.481,27.05,12.5
2019.0,35.0,9.0,0.0,19.228571,-5.5571429,0.473,26.75,12.5
2019.0,36.0,20.0,4.9,15.614286,-1.7,0.473,26.75,14.5
2019.0,37.0,15.0,4.4285714,16.285714,1.1714286,0.471,26.75,17.5
2019.0,38.0,25.0,0.0,21.228571,1.4571429,0.46,26.75,20.0
2019.0,39.0,29.0,0.0,22.042857,3.0428571,0.46,26.75,27.0
2019.0,40.0,68.0,2.2571429,18.585714,2.7571429,0.46,27.28,48.5
2019.0,41.0,87.0,0.0,19.714286,0.54285714,0.467,27.28,77.5
2019.0,42.0,90.0,0.0,20.214286,5.3285714,0.482,27.28,88.5
2019.0,43.0,146.0,0.0,21.7,3.7285714,0.482,27.28,118.0
2019.0,44.0,120.0,0.0,23.228571,4.7714286,0.504,27.28,133.0
2019.0,45.0,210.0,2.7142857,21.314286,5.8,0.507,27.28,165.0
2019.0,46.0,232.0,3.5857143,19.928571,4.9,0.507,27.28,221.0
2019.0,47.0,234.0,0.5,20.785714,6.1857143,0.511,27.28,233.0
2019.0,48.0,388.0,1.7428571,23.042857,5.3,0.528,27.08,311.0
2019.0,49.0,465.0,2.1,20.557143,6.2714286,0.528,27.08,426.5
2019.0,50.0,440.0,0.07142857,21.857143,6.2857143,0.549,27.08,452.5
2019.0,51.0,441.0,0.78571429,21.957143,6.5142857,0.566,27.08,440.5
2019.0,52.0,496.0,1.9,21.128571,5.3857143,0.566,27.08,468.5
2019.0,1.0,42.0,4.1160714,24.922322,14.557143,0.434,27.24,269.0
2019.0,2.0,45.0,0.07142857,25.75,14.05,0.461,27.24,43.5
2019.0,3.0,56.0,4.7071429,25.821428,14.621429,0.491,27.24,50.5
2019.0,4.0,63.0,1.4357143,26.621429,14.778571,0.491,27.24,59.5
2019.0,5.0,75.0,12.014286,23.02619,14.578572,0.506,27.44,69.0
2019.0,6.0,94.0,6.45,24.707143,14.392857,0.512,27.44,84.5
2019.0,7.0,183.0,3.7285714,23.742857,14.035714,0.512,27.44,138.5
2019.0,8.0,149.0,5.6642857,26.028571,14.785714,0.512,27.44,166.0
2019.0,9.0,89.0,4.7214285,26.064286,13.985714,0.529,28.21,119.0
2019.0,10.0,80.0,0.52142857,26.428572,14.321429,0.564,28.21,84.5
2019.0,11.0,89.0,5.3857143,26.242857,14.121429,0.564,28.21,84.5
2019.0,12.0,105.0,1.7214285,26.121429,13.678571,0.568,28.21,97.0
2019.0,13.0,106.0,1.7785714,24.871429,14.021429,0.572,28.21,105.5
2019.0,14.0,89.0,3.3071428,25.035714,12.921429,0.572,28.53,97.5
2019.0,15.0,91.0,0.7142857,26.042857,8.9714284,0.563,28.53,90.0
2019.0,16.0,95.0,0.47142857,26.778571,12.771429,0.545,28.53,93.0
2019.0,17.0,79.0,0.71428571,26.15,10.621428,0.545,28.53,87.0
2019.0,18.0,129.0,1.8785714,25.557143,10.792857,0.522,28.63,104.0
2019.0,19.0,172.0,0.79999998,26.364286,10.992857,0.49,28.63,150.5
2019.0,20.0,150.0,0.92857145,22.528571,5.8285715,0.49,28.63,161.0
2019.0,21.0,70.0,0.15714285,24.014285,6.7,0.449,28.63,110.0
2019.0,22.0,111.0,0.0,25.7,6.7500002,0.432,28.31,90.5
2019.0,23.0,80.0,0.02857143,24.314286,5.2428571,0.432,28.31,95.5
2019.0,24.0,74.0,0.84285716,24.921429,7.2071428,0.42,28.31,77.0
2019.0,25.0,40.0,0.14285714,24.814286,7.092857,0.407,28.31,57.0
2019.0,26.0,37.0,0.09285715,23.707142,4.1714285,0.398,28.31,38.5
2019.0,27.0,43.0,0.13571428,24.142857,6.9142859,0.398,27.72,40.0
2019.0,28.0,39.0,0.0,25.364286,4.1857143,0.383,27.72,41.0
2019.0,29.0,41.0,0.21428571,24.635714,6.7357143,0.374,27.72,40.0
2019.0,30.0,25.0,0.28571429,21.85,5.5999999,0.374,27.72,33.0
2019.0,31.0,15.0,0.0,24.333333,3.2000002,0.367,27.05,20.0
2019.0,32.0,10.0,0.0,25.392857,2.2785713,0.362,27.05,12.5
2019.0,33.0,5.0,0.0,27.171429,5.2642859,0.362,27.05,7.5
2019.0,34.0,3.0,2.2071428,26.7,6.8142858,0.354,27.05,4.0
2019.0,35.0,13.0,0.0,27.45,7.7928571,0.352,26.75,8.0
2019.0,36.0,23.0,2.45,25.728572,9.257143,0.352,26.75,18.0
2019.0,37.0,12.0,2.5857143,25.985714,10.857143,0.355,26.75,17.5
2019.0,38.0,29.0,0.0,29.642857,12.142857,0.356,26.75,20.5
2019.0,39.0,19.0,1.0928571,28.814286,12.0,0.356,26.75,24.0
2019.0,40.0,15.0,3.1642857,26.378571,12.35,0.355,27.28,17.0
2019.0,41.0,28.0,0.0,25.964286,10.257143,0.363,27.28,21.5
2019.0,42.0,19.0,1.3785714,26.678572,13.421429,0.373,27.28,23.5
2019.0,43.0,19.0,1.6,27.75,12.897619,0.373,27.28,19.0
2019.0,44.0,34.0,0.0,29.292857,13.642857,0.387,27.28,26.5
2019.0,45.0,55.0,3.2857143,28.285714,14.207143,0.392,27.28,44.5
2019.0,46.0,47.0,5.9,25.764285,13.907143,0.392,27.28,51.0
2019.0,47.0,46.0,2.8857143,26.657142,14.492857,0.383,27.28,46.5
2019.0,48.0,49.0,2.4928571,28.142857,14.214286,0.394,27.08,47.5
2019.0,49.0,27.0,2.9857143,26.6,14.685714,0.394,27.08,38.0
2019.0,50.0,42.0,10.678571,26.307143,14.535714,0.406,27.08,34.5
2019.0,51.0,55.0,1.2345238,26.9,14.848809,0.416,27.08,48.5
